,bft,fpkm,counts,misid
91,1.883417085427136,0.49294203902963357,1704595,0.8117058447866227
92,1.9030150753768846,0.49294203902963357,1704595,0.8117058447866227
93,1.9226130653266333,0.4929336686687786,1704658,0.8117472762939859
94,1.942211055276382,0.4929336686687786,1704658,0.8117472762939859
95,1.9618090452261308,0.49292346256537795,1704791,0.8118387725980208
96,1.9814070351758795,0.49292346256537795,1704791,0.8118387725980208
97,2.0010050251256284,0.4929223779090579,1704941,0.8119460475038347
98,2.020603015075377,0.4929223779090579,1704941,0.8119460475038347
99,2.040201005025126,0.4929223779090579,1704941,0.8119460475038347
100,2.0597989949748743,0.4929223779090579,1704941,0.8119460475038347
101,2.079396984924623,0.4929070207300797,1705028,0.8120118937391523
102,2.098994974874372,0.492910168118619,1705076,0.812048637802725
103,2.1185929648241206,0.492910168118619,1705076,0.812048637802725
104,2.1381909547738696,0.492910168118619,1705076,0.812048637802725
105,2.1577889447236185,0.492910168118619,1705076,0.812048637802725
106,2.177386934673367,0.492910168118619,1705076,0.812048637802725
107,2.196984924623116,0.492910168118619,1705076,0.812048637802725
108,2.2165829145728644,0.492910168118619,1705076,0.812048637802725
109,2.2361809045226133,0.4929392301459112,1705373,0.8123009343588596
110,2.255778894472362,0.4929392301459112,1705373,0.8123009343588596
111,2.2753768844221107,0.49292653103476186,1705532,0.8124400065052818
112,2.2949748743718597,0.49292653103476186,1705532,0.8124400065052818
113,2.314572864321608,0.49292379506524586,1705558,0.8124634312311502
114,2.334170854271357,0.49292379506524586,1705558,0.8124634312311502
115,2.3537688442211055,0.4929108116675311,1705660,0.8125581170710892
116,2.3733668341708545,0.4928906879422442,1705719,0.812613594056337
117,2.3929648241206034,0.4928857037701002,1705828,0.8127168972800156
118,2.412562814070352,0.4928857037701002,1705828,0.8127168972800156
119,2.432160804020101,0.4928857037701002,1705828,0.8127168972800156
120,2.4517587939698493,0.49288060519275656,1705869,0.8127570846712893
121,2.4713567839195982,0.49288060519275656,1705869,0.8127570846712893
122,2.4909547738693467,0.49288060519275656,1705869,0.8127570846712893
123,2.5105527638190956,0.4928458634720618,1706133,0.8130255567738837
124,2.5301507537688446,0.4928458634720618,1706133,0.8130255567738837
125,2.549748743718593,0.4928453253254778,1706204,0.8130992602299009
126,2.569346733668342,0.4928453253254778,1706204,0.8130992602299009
127,2.5889447236180905,0.4928453253254778,1706204,0.8130992602299009
128,2.6085427135678394,0.4928453253254778,1706204,0.8130992602299009
129,2.6281407035175883,0.4928381243422832,1706250,0.8131490553860597
130,2.647738693467337,0.4928381243422832,1706250,0.8131490553860597
131,2.6673366834170857,0.4928318173601535,1706295,0.8131993450930566
132,2.6869346733668342,0.4928318173601535,1706295,0.8131993450930566
133,2.706532663316583,0.4928318173601535,1706295,0.8131993450930566
134,2.726130653266332,0.4928318173601535,1706295,0.8131993450930566
135,2.7457286432160806,0.4928294632687137,1706317,0.8132247375452397
136,2.7653266331658295,0.4928294632687137,1706317,0.8132247375452397
137,2.784924623115578,0.4928294632687137,1706317,0.8132247375452397
138,2.804522613065327,0.4928294632687137,1706317,0.8132247375452397
139,2.8241206030150754,0.4928294632687137,1706317,0.8132247375452397
140,2.8437185929648243,0.4928294632687137,1706317,0.8132247375452397
141,2.8633165829145732,0.4928235551304454,1706471,0.8134145760180492
142,2.8829145728643217,0.4928235551304454,1706471,0.8134145760180492
143,2.9025125628140707,0.4928235551304454,1706471,0.8134145760180492
144,2.922110552763819,0.4928235551304454,1706471,0.8134145760180492
145,2.941708542713568,0.4928235551304454,1706471,0.8134145760180492
146,2.961306532663317,0.4928235551304454,1706471,0.8134145760180492
147,2.9809045226130655,0.49282457437799837,1706498,0.8134495858991212
148,3.0005025125628144,0.4928183170527531,1706538,0.813502347429316
149,3.020100502512563,0.4928183170527531,1706538,0.813502347429316
150,3.039698492462312,0.4928183170527531,1706538,0.813502347429316
151,3.0592964824120603,0.4928183170527531,1706538,0.813502347429316
152,3.0788944723618092,0.4928081306219234,1706577,0.8135556038970879
153,3.098492462311558,0.4928081306219234,1706577,0.8135556038970879
154,3.1180904522613067,0.4928081306219234,1706577,0.8135556038970879
155,3.1376884422110556,0.4928081306219234,1706577,0.8135556038970879
156,3.157286432160804,0.4928081306219234,1706577,0.8135556038970879
157,3.176884422110553,0.4928035897550413,1706634,0.8136362303183767
158,3.196482412060302,0.4928035897550413,1706634,0.8136362303183767
159,3.2160804020100504,0.4928035897550413,1706634,0.8136362303183767
160,3.2356783919597993,0.4928035897550413,1706634,0.8136362303183767
161,3.255276381909548,0.4928035897550413,1706634,0.8136362303183767
162,3.2748743718592968,0.4928035897550413,1706634,0.8136362303183767
163,3.2944723618090457,0.4928035897550413,1706634,0.8136362303183767
164,3.314070351758794,0.4928035897550413,1706634,0.8136362303183767
165,3.333668341708543,0.4928108074236423,1706694,0.8137274670323023
166,3.3532663316582916,0.4928108074236423,1706694,0.8137274670323023
167,3.3728643216080405,0.4928108074236423,1706694,0.8137274670323023
168,3.392462311557789,0.4928108074236423,1706694,0.8137274670323023
169,3.412060301507538,0.4928108074236423,1706694,0.8137274670323023
170,3.431658291457287,0.4928108074236423,1706694,0.8137274670323023
171,3.4512562814070353,0.49281318285281783,1706723,0.8137735805248114
172,3.4708542713567843,0.49281318285281783,1706723,0.8137735805248114
173,3.4904522613065327,0.49281569014332205,1706746,0.8138105697936937
174,3.5100502512562817,0.49281569014332205,1706746,0.8138105697936937
175,3.5296482412060306,0.49281381534864704,1706763,0.8138384354957263
176,3.549246231155779,0.49281381534864704,1706763,0.8138384354957263
177,3.568844221105528,0.49281381534864704,1706763,0.8138384354957263
178,3.5884422110552765,0.49281381534864704,1706763,0.8138384354957263
179,3.6080402010050254,0.49281381534864704,1706763,0.8138384354957263
180,3.627638190954774,0.49281381534864704,1706763,0.8138384354957263
181,3.647236180904523,0.4928041569798453,1706785,0.8138759205389945
182,3.6668341708542718,0.4928041569798453,1706785,0.8138759205389945
183,3.6864321608040203,0.49281331981042104,1706823,0.8139417660327926
184,3.706030150753769,0.49281331981042104,1706823,0.8139417660327926
185,3.7256281407035177,0.49281331981042104,1706823,0.8139417660327926
186,3.7452261306532666,0.49281331981042104,1706823,0.8139417660327926
187,3.7648241206030155,0.49281331981042104,1706823,0.8139417660327926
188,3.784422110552764,0.49281331981042104,1706823,0.8139417660327926
189,3.804020100502513,0.49281331981042104,1706823,0.8139417660327926
190,3.8236180904522614,0.49281331981042104,1706823,0.8139417660327926
191,3.8432160804020103,0.49281331981042104,1706823,0.8139417660327926
192,3.862814070351759,0.49281331981042104,1706823,0.8139417660327926
193,3.8824120603015078,0.49281331981042104,1706823,0.8139417660327926
194,3.9020100502512567,0.49281331981042104,1706823,0.8139417660327926
195,3.921608040201005,0.49281331981042104,1706823,0.8139417660327926
196,3.941206030150754,0.49281331981042104,1706823,0.8139417660327926
197,3.9608040201005026,0.49281331981042104,1706823,0.8139417660327926
198,3.9804020100502515,0.49281331981042104,1706823,0.8139417660327926
199,4.0,0.4928148095862617,1707096,0.8146896465775718
