,precision_0,precision_1,precision_2,precision_3,precision_4,recall_0,recall_1,recall_2,recall_3,recall_4,f1_0,f1_1,f1_2,f1_3,f1_4,auroc_0,auroc_1,auroc_2,auroc_3,auroc_4,max_depth,n_estimators,criterion,max_samples,min_impurity_decrease,min_weight_fraction_leaf
275,0.9165877467764261,0.9119155796570424,0.770442564668383,0.8930771725032426,0.9003222663568913,0.9300022174587922,0.9383907699268532,1.0,0.9417849204992307,0.9328311849666098,0.9232462577047257,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,0.9232462577047257,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,12,300,entropy,0.8,0.1,0.175
276,0.917679800790977,0.9136467635987896,0.8734604986482427,0.900997506234414,0.9034263189812007,0.9261586222189371,0.9334891787949626,0.9253719468533694,0.9265686442126859,0.9254542630843299,0.9218997167347239,0.9234613950018651,0.8986671817655013,0.9136041807147673,0.914307633294975,0.9218997167347239,0.9234613950018651,0.8986671817655013,0.9136041807147673,0.914307633294975,12,300,entropy,1.0,0.001,0.01
277,0.917679800790977,0.9136467635987896,0.8725556304787593,0.9004983388704318,0.9034263189812007,0.9261586222189371,0.9334891787949626,0.9265653592171215,0.926825098307403,0.9254542630843299,0.9218997167347239,0.9234613950018651,0.8987498070689922,0.913472070098576,0.914307633294975,0.9218997167347239,0.9234613950018651,0.8987498070689922,0.913472070098576,0.914307633294975,12,300,entropy,1.0,0.001,0.1
278,0.917679800790977,0.9136467635987896,0.8721130129307123,0.9005979073243647,0.9034263189812007,0.9261586222189371,0.9334891787949626,0.9283156973506246,0.92708155240212,0.9254542630843299,0.9218997167347239,0.9234613950018651,0.8993371358100817,0.913647851727043,0.914307633294975,0.9218997167347239,0.9234613950018651,0.8993371358100817,0.913647851727043,0.914307633294975,12,300,entropy,1.0,0.001,0.15
279,0.917679800790977,0.9136467635987896,0.8730991085474568,0.9007145230973745,0.9034263189812007,0.9261586222189371,0.9334891787949626,0.9272814066353727,0.926739613609164,0.9254542630843299,0.9218997167347239,0.9234613950018651,0.89937495177097,0.9135417544450999,0.914307633294975,0.9218997167347239,0.9234613950018651,0.89937495177097,0.9135417544450999,0.914307633294975,12,300,entropy,1.0,0.001,0.175
280,0.9118828932261768,0.9109308782697647,0.8661821918813771,0.8924383340072786,0.898396120850429,0.9393155443861335,0.9401251790965991,0.9388177261516429,0.9433236450675329,0.9351607392452244,0.9253959584926269,0.9252978068059524,0.9010384850335981,0.917175746997465,0.9164098466689495,0.9253959584926269,0.9252978068059524,0.9010384850335981,0.917175746997465,0.9164098466689495,12,300,entropy,1.0,0.01,0.01
281,0.9112320137447204,0.9093021567061216,0.8649934143128933,0.8911433172302737,0.8958441366027113,0.9408677655406904,0.9442726792851218,0.9404885034608959,0.9461446401094205,0.9390433297095823,0.9258127863844644,0.9264575318141461,0.9011625690870972,0.9178207148188076,0.9169352087045533,0.9258127863844644,0.9264575318141461,0.9011625690870972,0.9178207148188076,0.9169352087045533,12,300,entropy,1.0,0.01,0.1
282,0.910577815870295,0.9078690656839367,0.8653073156471534,0.8909998389953309,0.8945698686734543,0.9423460714021731,0.9474398612472664,0.9420001591216485,0.9461446401094205,0.9415281876067713,0.9261896113330912,0.9272324723247233,0.902026512265732,0.9177446102819238,0.9174485472154963,0.9261896113330912,0.9272324723247233,0.902026512265732,0.9177446102819238,0.9174485472154963,12,300,entropy,1.0,0.01,0.15
283,0.9124029893647599,0.9108903659338251,0.8659680492452001,0.8930771725032426,0.898396120850429,0.938502476162318,0.9404268154739461,0.9401702601638953,0.9417849204992307,0.9351607392452244,0.9252687192566952,0.9254229741763134,0.9015449170322334,0.9167845552134477,0.9164098466689495,0.9252687192566952,0.9254229741763134,0.9015449170322334,0.9167845552134477,0.9164098466689495,12,300,entropy,1.0,0.01,0.175
284,0.9169772710662867,0.9119155796570424,0.770442564668383,0.8930771725032426,0.9003222663568913,0.9274151822011975,0.9383907699268532,1.0,0.9417849204992307,0.9328311849666098,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,12,300,entropy,1.0,0.1,0.01
